Unnamed: 0,tweet_id,user_id,created_at,tweet,username,name,location,tweet_type,replied_to_id
3,1505520118171942912,155551128,2022-03-20T12:22:22.000Z,"@ee Astonished to see, whilst off the coast of Portugal, that my personal hotspot isn’t working to connect my iPad as I have to “contact ee to enable this”. How dare you tell me what I can and can’t do with our 13 devices and £1,100 a month phone bill?",MadAsAtters,Phil Atkinson,"Barnsley, West Yorkshire",Original_tweet,Null
4,1505519921375203330,707965815040184322,2022-03-20T12:21:35.000Z,@EE Thanks Connor. She’s not on Twitter. She is on Insta. I’ll pass this on. Much appreciated.,nina5878,Nina,"South East, England",replied_to,1505517333288214528
5,1505516199483953153,126709474,2022-03-20T12:06:47.000Z,@EE Too long. What I thought was a monthly rolling contract turns out to be a 24 month one that doesn't run out til Oct '23.,Dawsy16,Daws,,replied_to,1505458547294932994
6,1505512686263713794,53970678,2022-03-20T11:52:50.000Z,@EE Having a big issue with my account. Have contacted and no one is helping.,napalmgirlss,Amii🦇🎃,The Infinite Void,replied_to,1505454095230025728
7,1505512010196393984,53970678,2022-03-20T11:50:08.000Z,"Well done to @EE, absolute shite customer service. Having issues because My last job have been shite with sorting my p45 so my income hasn’t been as it should be, explained how much I could pay but apparently it’s not good enough. Isn’t like I’m hiding from it.",napalmgirlss,Amii🦇🎃,The Infinite Void,Original_tweet,Null
9,1505501315950170112,867743004,2022-03-20T11:07:39.000Z,@EE Been trying to give my 30 days cancellation notice for the past 2 hours with no joy. I am in a sim only deal.,SkyWatcherRob,Rob,,replied_to,1505454095230025728
10,1505500765070241793,246887693,2022-03-20T11:05:27.000Z,@EE BT are aware of the problem.,KingHarold1,King Harold,England,replied_to,1505475833103884290
11,1505500202467266565,94308229,2022-03-20T11:03:13.000Z,"@EE Hi :-)
How does one enable data in Morocco? My son texted ROAMING to 150 before leaving, but not getting data there. I don't see Morocco in the countries list for Roam Abroad..

Happy to conduct this via PM if that's better",jefph,Duncan Parsons,,replied_to,1505454095230025728
12,1505500098775629827,239918565,2022-03-20T11:02:49.000Z,Good God @EE what a disgrace. Cancelled a contract over 2 years ago in store. You’ve continued to take money from my account for  24 months and offer a 6 months refund !! Needless to say I haven’t accepted despite bully boy tactics. https://t.co/T743EqesP7,northeastsocial,North East Social Media,"Newcastle Upon Tyne, England",Original_tweet,Null
13,1505498765800660998,1017512052,2022-03-20T10:57:31.000Z,@EE Trying to apply a military discount code to my partners contract upgrade using one of my EE perk account codes however it keeps saying code is not valid.,gardner_luke96,Luke Gardner,"Preston, England",Original_tweet,Null
14,1505498663010906114,130472024,2022-03-20T10:57:06.000Z,@EE when is 5G coming to Anglesey,declaa,Declan McGrath,North Wales,Original_tweet,Null
15,1505495988923940865,439535663,2022-03-20T10:46:29.000Z,"URGENT HELP NEEDED @EE received text to book hour slot for new phone delivery TOMORROW however, doing all says over 10 times plus CORRECT POSTCODE and won't let me book time slot can you help",Sazzy__Sandra,Sazzy Sandra 💙🐈☕📚🍫,,Original_tweet,Null
16,1505492394854293507,132093201,2022-03-20T10:32:12.000Z,"@mattfrei @EE Decouple the contract from the handset.
SIM only rolling 30 days contract is the way to go.",cipnt,Ciprian 🇺🇦,"Cambridge, UK",replied_to,1505201761979613186
17,1505492251027423234,1252358608337108992,2022-03-20T10:31:37.000Z,"@EE @biminibabes @AliPlumb @DanielJLayton @BAFTA @GoogleUK Dear EE. 

I have purchased a roaming package on my phone (sent PM with number on FB). You have blocked my phone from using this. I have now complained 5 times using the web form, FB &amp; tweet. Can someone please please please please please please please please unblock my phone",Extrove86970608,Caged Extrovert,,replied_to,1503119913656934404
18,1505492217007378434,1252358608337108992,2022-03-20T10:31:29.000Z,"@EE @BAFTA Dear EE. 

I have purchased a roaming package on my phone (sent PM with number on FB). You have blocked my phone from using this. I have now complained 5 times using the web form, FB &amp; tweet. Can someone please please please please please please please please unblock my phone",Extrove86970608,Caged Extrovert,,replied_to,1503121683359703043
19,1505492183197102084,1252358608337108992,2022-03-20T10:31:21.000Z,"@EE @TroyKotsur @BAFTA Dear EE. 

I have purchased a roaming package on my phone (sent PM with number on FB). You have blocked my phone from using this. I have now complained 5 times using the web form, FB &amp; tweet. Can someone please please please please please please please please unblock my phone",Extrove86970608,Caged Extrovert,,replied_to,1503130073658015753
20,1505492151492304897,1252358608337108992,2022-03-20T10:31:14.000Z,"@EE @BAFTA @GoogleUK Dear EE. 

I have purchased a roaming package on my phone (sent PM with number on FB). You have blocked my phone from using this. I have now complained 5 times using the web form, FB &amp; tweet. Can someone please please please please please please please please unblock my phone",Extrove86970608,Caged Extrovert,,replied_to,1503339736689266691
21,1505492112988647424,1252358608337108992,2022-03-20T10:31:05.000Z,"@EE @beatport @Rudimental @ariellefree @itsjuniorsimba Dear EE. 

I have purchased a roaming package on my phone (sent PM with number on FB). You have blocked my phone from using this. I have now complained 5 times using the web form, FB &amp; tweet. Can someone please please please please please please please please unblock my phone",Extrove86970608,Caged Extrovert,,replied_to,1503368642154614784
22,1505492079543209986,1252358608337108992,2022-03-20T10:30:57.000Z,"@EE Dear EE. 

I have purchased a roaming package on my phone (sent PM with number on FB). You have blocked my phone from using this. I have now complained 5 times using the web form, FB &amp; tweet. Can someone please please please please please please please please unblock my phone",Extrove86970608,Caged Extrovert,,replied_to,1503506260095901698
23,1505492044290088960,1252358608337108992,2022-03-20T10:30:48.000Z,"@EE Dear EE. 

I have purchased a roaming package on my phone (sent PM with number on FB). You have blocked my phone from using this. I have now complained 5 times using the web form, FB &amp; tweet. Can someone please please please please please please please please unblock my phone",Extrove86970608,Caged Extrovert,,replied_to,1503627055023362051
24,1505491977705566208,1252358608337108992,2022-03-20T10:30:32.000Z,"@EE Dear EE. 

I have purchased a roaming package on my phone (sent PM with number on FB). You have blocked my phone from using this. I have now complained 5 times using the web form, FB &amp; tweet. Can someone please please please please please please please please unblock my phone",Extrove86970608,Caged Extrovert,,replied_to,1503868648514994176
25,1505491945237397511,1252358608337108992,2022-03-20T10:30:25.000Z,"@EE Dear EE. 

I have purchased a roaming package on my phone (sent PM with number on FB). You have blocked my phone from using this. I have now complained 5 times using the web form, FB &amp; tweet. Can someone please please please please please please please please unblock my phone",Extrove86970608,Caged Extrovert,,replied_to,1504085583081136132
26,1505491911506894848,1252358608337108992,2022-03-20T10:30:17.000Z,"@EE Dear EE. 

I have purchased a roaming package on my phone (sent PM with number on FB). You have blocked my phone from using this. I have now complained 5 times using the web form, FB &amp; tweet. Can someone please please please please please please please please unblock my phone",Extrove86970608,Caged Extrovert,,replied_to,1504593422363070468
27,1505491879110004737,1252358608337108992,2022-03-20T10:30:09.000Z,"@EE Dear EE. 

I have purchased a roaming package on my phone (sent PM with number on FB). You have blocked my phone from using this. I have now complained 5 times using the web form, FB &amp; tweet. Can someone please please please please please please please please unblock my phone",Extrove86970608,Caged Extrovert,,replied_to,1504714218402193409
28,1505491825359998980,1252358608337108992,2022-03-20T10:29:56.000Z,"@EE Dear EE. 

I have purchased a roaming package on my phone (sent PM with number on FB). You have blocked my phone from using this. I have now complained 5 times using the web form, FB &amp; tweet. Can someone please please please please please please please please unblock my phone",Extrove86970608,Caged Extrovert,,replied_to,1504785137476775982
29,1505491761468166145,1252358608337108992,2022-03-20T10:29:41.000Z,"@EE @SamsungUK Dear EE. 

I have purchased a roaming package on my phone (sent PM with number on FB). You have blocked my phone from using this. I have now complained 5 times using the web form, FB &amp; tweet. Can someone please please please please please please please please unblock my phone",Extrove86970608,Caged Extrovert,,replied_to,1504785066815279120
30,1505491679045996545,1252358608337108992,2022-03-20T10:29:21.000Z,"@EE Dear EE. 

I have purchased a roaming package on my phone (sent PM with number on FB). You have blocked my phone from using this. I have now complained 5 times using the web form, FB &amp; tweet. Can someone please please please please please please please please unblock my phone",Extrove86970608,Caged Extrovert,,replied_to,1504955815073132545
31,1505491618950008834,1252358608337108992,2022-03-20T10:29:07.000Z,"@EE Dear EE. 

I have purchased a roaming package on my phone (sent PM with number on FB). You have blocked my phone from using this. I have now complained 5 times using the web form, FB &amp; tweet. Can someone please please please please please please please please unblock my phone",Extrove86970608,Caged Extrovert,,replied_to,1505091708723372032
32,1505491580483944449,1252358608337108992,2022-03-20T10:28:58.000Z,"@EE Dear EE. 

I have purchased a roaming package on my phone (sent PM with number on FB). You have blocked my phone from using this. I have now complained 5 times using the web form, FB &amp; tweet. Can someone please please please please please please please please unblock my phone",Extrove86970608,Caged Extrovert,,replied_to,1505272900558856192
33,1505491526570369034,1252358608337108992,2022-03-20T10:28:45.000Z,"@EE Dear EE. 

I have purchased a roaming package on my phone (sent PM with number on FB). You have blocked my phone from using this. I have now complained 5 times using the web form, FB &amp; tweet. Can someone please please please please please please please please unblock my phone",Extrove86970608,Caged Extrovert,,replied_to,1505454095230025728
34,1505491489681559553,1252358608337108992,2022-03-20T10:28:36.000Z,"@EE @beatport @Rudimental @ariellefree @itsjuniorsimba Dear EE. 

I have purchased a roaming package on my phone (sent PM with number on FB). You have blocked my phone from using this. I have now complained 5 times using the web form, FB &amp; tweet. Can someone please please please please please please please please unblock my phone",Extrove86970608,Caged Extrovert,,replied_to,1504443063250440196
35,1505491164199370754,1252358608337108992,2022-03-20T10:27:18.000Z,"@EE Dear EE. 

I have purchased a roaming package on my phone (sent PM with number on FB). You have blocked my phone from using this. I have now complained 5 times using the web form, commented multiple times on FB and now here. Can someone please please unblock!",Extrove86970608,Caged Extrovert,,Original_tweet,Null
36,1505488551282098180,196731184,2022-03-20T10:16:55.000Z,@EE No cell signal in IG10. Any known outage issues?,SEN_211,SEN 211 MICK KINDRED,,replied_to,1505454095230025728
37,1505487395227119618,823881466765512705,2022-03-20T10:12:20.000Z,"Hey @EE ordered a S22 on 12th March, when should I receive it? https://t.co/6ZtaREL5Nv",CarlKendrick22,Carl Kendrick,"Cardiff, Wales",Original_tweet,Null
38,1505485478581129217,1280020561654153217,2022-03-20T10:04:43.000Z,"@EE have a new plan which I thought had free Apple music, on my account it says data has soc??? Not working on the app",DanielM29708671,Dan Meredith,,Original_tweet,Null
39,1505485202054860802,23318068,2022-03-20T10:03:37.000Z,Everyday for the last four days I’ve gotten a text off @EE that there is problems in my area and my service may be affected! Wtf am I paying a fortune for… its ridiculous,youralmostalice,Natalie Johnson,"Liverpool, UK",Original_tweet,Null
40,1505481872566013958,571158236,2022-03-20T09:50:23.000Z,"@EE interesting how the device add-on option for pay monthly customers actually does include a fee, even though there’s meant to be free delivery, no fees and no interest! Nintendo Switch OLED + joy-cons £395, but from Nintendo it’s £379.98. Where’s the extra £15.02 coming from?",PDSc0tt,Paul Scott,,Original_tweet,Null
41,1505481095990632450,497093708,2022-03-20T09:47:18.000Z,@EE really disappointed to get a upgrade and the iPhone box is like this!! Someone basically opened it 😐 https://t.co/nbVDtDR0d8,mj____10,MJ,London,Original_tweet,Null
42,1505480865962508288,281633527,2022-03-20T09:46:23.000Z,Hi @EE - I keep getting a Authentication error message on London underground (district line). It's set up as per instructions and I topped up on PAYG the right amount. I switched to EE about a week ago so this is a new connection,repd1975,Robert Dunford,SM4,Original_tweet,Null
43,1505480061666877445,15220152,2022-03-20T09:43:11.000Z,@EE Just bought a 30GB data sim and put it in a new WiFi router. Getting a decent connection but no internet. Any tips?,willgoodbin,Will Farbrother,,replied_to,1505454095230025728
44,1505474214240964611,1016744626747772931,2022-03-20T09:19:57.000Z,"@EE I’m going to keep on and on until I get an answer from you, because this is not good enough, and I will be seeking legal advice and going to trading standards! As you are false advertising!",Michael57690152,Michael Armstrong,United Kingdom,replied_to,1505473597195833344
46,1505472813888585728,1449737779,2022-03-20T09:14:23.000Z,@EE Can’t log into the app bro,rhianna_salt,crapbag,,replied_to,1505454095230025728
47,1505472312077869059,2231325282,2022-03-20T09:12:24.000Z,So new phone contract is up and running but haven’t received my phone yet 🙄 @EE,Rugby_Chic67,Kiki,,Original_tweet,Null
48,1505472257392582663,2258302917,2022-03-20T09:12:11.000Z,@EE I want to add an extra phone to my account but it keeps saying I can't? Could you look into this for me? Want to add a second phone for my wife who wants to move from o2,Superscotty1984,scott,"Chatteris, England",Original_tweet,Null
