,tweet_id,user_id,created_at,tweet,username,name,location,clean_text
1578,1504543894708568069,615018500,2022-03-17T19:43:12.000Z,@twright1989 @waspsfamily @EnglandRugby @SixNationsRugby @O2 Least of all the captain,SS_CareerCoach,Simon Scantlebury,"Hampshire, UK",captain
1580,1504543806263332871,1415765325828739084,2022-03-17T19:42:51.000Z,"@ajbennett79 @Johngoosey1John @rinsure @EnglandRugby @SixNationsRugby @O2 Like against Scotland and Ireland, incredible success 😂 Fuck me and you go around calling other people clueless 😂 https://t.co/ZEHQQQd7OR",Craig_JB007,Craig,"Gloucester, England",like scotland ireland incredible success fuck calling people clueless
1581,1504543696519262208,1472829750817083393,2022-03-17T19:42:24.000Z,@Gavlar321 @EnglandRugby @SixNationsRugby @O2 Furbank has improved a lot in last 2 years to be fair. Lack of pace on wings is a worry and Steward is slow to turn.,SageofomahaNZ,@sageofomaha(NZ),New Zealand,furbank improved lot years fair lack pace wings worry steward slow turn
1588,1504542318006841345,1415765325828739084,2022-03-17T19:36:56.000Z,"@fidelgavstro @waspsfamily @EnglandRugby @SixNationsRugby @O2 I’m sure he has his reasons, problem is they are shite reasons 😂",Craig_JB007,Craig,"Gloucester, England",sure reasons problem shite reasons
1599,1504540943952793612,26902156,2022-03-17T19:31:28.000Z,@O2 have got to have the most garbage data coverage ever! Not impressed 😒,PissyChrisy24,Chri$_C,Manny,got garbage data coverage ever impressed
1600,1504539963278385159,438313459,2022-03-17T19:27:34.000Z,@EnglandRugby @SixNationsRugby @O2 Sinkler was concussed last week but is okay for the bench? V strange,crilly_09,Chris Bradley,"Weston-super-Mare, England",sinkler concussed week okay bench v strange
1602,1504539729999671298,272361688,2022-03-17T19:26:39.000Z,@O2 Is there an issue with topping up tonight? Have tried three different payment cards and all declined?,ItsMeManfa,Its Me.. Manfa,Among the stars & snowflakes..,issue topping tonight tried different payment cards declined
1603,1504539490752385033,3422479163,2022-03-17T19:25:42.000Z,@AwayST_ @ajbennett79 @rinsure @EnglandRugby @SixNationsRugby @O2 Building blocks are there. Would you rather win the Six Nations or RWC?,LinebreakRugby,Linebreak Rugby 6️⃣🎄,Always Online,building blocks there win nations rwc
1605,1504538647013605378,160306314,2022-03-17T19:22:21.000Z,"@O2  has no signal for 5 hours, postcode checker says everything is fine. Have switched everything off and on. Any advice?",jessportch,jess,devizes/wiltshire,signal hours postcode checker says fine switched on advice
1606,1504537398423736326,754306707728306176,2022-03-17T19:17:23.000Z,@waspsfamily @EnglandRugby @SixNationsRugby @O2 Dombrandt Simmonds &amp; Underhill would be a really formidable back row in my opinion..!,72jamesk,woodyboy,"Solihull, England",dombrandt simmonds underhill formidable row opinion
1607,1504537021854924805,390388543,2022-03-17T19:15:53.000Z,@EnglandRugby @SixNationsRugby @O2 As an Irish person can I wish you all the very best of luck on Saturday! 😉😂,lizneedhamSTAR,Cllr Liz Needham 💙🔶🇺🇦,St Albans,irish person wish best luck saturday
1612,1504536466868908034,344754180,2022-03-17T19:13:41.000Z,"@O2 Tried to use my Thirsty Thursday code just now and it says it's already been redeemed!! It's definitely not been used by me, what's going on? #ThirstyThursday",HankyHancock,Sam Hancock,Pulborough,tried use thirsty thursday code says redeemed definitely me going on thirstythursday
1614,1504536192263626752,3382134137,2022-03-17T19:12:35.000Z,"Hey @O2, why is it that I can never reply YES to pay my bill? https://t.co/t6jsBKyUWm",MatthewGrove89,Matthew Grove,"Walthamstow, London",hey reply yes pay bill
1617,1504534950380548106,20464826,2022-03-17T19:07:39.000Z,"It’s the very worst kind of customer service, deliberately making life awkward, complicated and stressful for someone during her darkest hours, and completely unwilling to acknowledge their own mistake. @O2, you need to change your policies here (3/3)",abjsouth,Southy,the South (obviously),worst kind customer service deliberately making life awkward complicated stressful darkest hours completely unwilling acknowledge mistake need change policies
1618,1504534948367245323,20464826,2022-03-17T19:07:39.000Z,"@O2 then cut her phone off, saying she hadn’t paid. Mother-in-law can prove otherwise but they insist they won’t lift the phone bar until they have traced the ‘missing’ payment themselves. Offering absolutely no service to someone who is still grieving (2/3)",abjsouth,Southy,the South (obviously),cut phone off saying paid motherinlaw prove insist lift phone bar traced missing payment themselves offering absolutely service grieving
1619,1504534946299494409,20464826,2022-03-17T19:07:38.000Z,"Having been an @O2 customer for twenty years, I’d no longer recommend them. Mother-in-law was widowed last month and contacted @O2 to update her payment details (no longer a joint account). @O2 ‘updated’ the account and set up a new direct debit (1/3)",abjsouth,Southy,the South (obviously),customer years longer recommend them motherinlaw widowed month contacted update payment details no longer joint account updated account set new direct debit
1620,1504534718209044481,1023622260232540161,2022-03-17T19:06:44.000Z,@waspsfamily @EnglandRugby @SixNationsRugby @O2 Agree with everything apart from the Will Stuart comment he's comfortably the best scrumager we have and will need him on Saturday. As for the other selections I honestly hope EJ is trying things out  as he knows we're out of the tournament,BobEuropean,European bob,"Rotherham, England",agree apart stuart comment comfortably best scrumager need saturday selections honestly hope ej trying things knows tournament
1621,1504534390382252034,417230843,2022-03-17T19:05:26.000Z,@EnglandRugby @SixNationsRugby @O2 I think @eddiejones is a planted Springbok agent. Just saying. @EnglandRugby,HeinMGerber,H Marcel Gerber 🌻,"Provence, France",think planted springbok agent saying
1623,1504534032373137419,124593688,2022-03-17T19:04:00.000Z,@EnglandRugby @SixNationsRugby @O2 Ford us not a finisher,mikeacott,Mike Acott,"Littlehampton, UK",ford finisher
1626,1504532404802920451,1407233626652151810,2022-03-17T18:57:32.000Z,@Chameleon_Fit @Stevros3 @EnglandRugby @SixNationsRugby @O2 Noe’s the time to try it though. Next year isn’t. I think everything at the moment is with one eye on what his squad will look like this time next year.,Chris61172903,Chris Haywood,"East Midlands, England",noes time try though year not think moment eye squad look like time year
1627,1504531750743166984,1432826422553464832,2022-03-17T18:54:56.000Z,@Alan_Collins13 @EnglandRugby @SixNationsRugby @O2 Danny care should be playing@ 9 all day long . Eddie Jones you have lost the plot.,RaymondJamesHi1,Raymond James Hill,"Epsom, South East",danny care playing day long eddie jones lost plot
1628,1504531011673198605,54948859,2022-03-17T18:52:00.000Z,"@EnglandRugby @SixNationsRugby @O2 Why is Furbank in the squad, like alone the starting lineup?",DaveStanley26,Dave Stanley,Leicestershire,furbank squad like starting lineup
1631,1504530324189073414,2174856199,2022-03-17T18:49:16.000Z,"@Chris61172903 @Stevros3 @EnglandRugby @SixNationsRugby @O2 Ultimately with Eddie, right now, it inevitably goes to shit.
Forget numbers on backs, Furlong should not be in that back 3.
He seems to think interchanging from wing to FB is child’s play. Very few can pull it off - even the great Billy Whizz struggled. Watson perhaps 🤷‍♂️",Chameleon_Fit,Wiltshire Yeoman,Bath,ultimately eddie right now inevitably goes shit forget numbers backs furlong think interchanging wing fb childs play pull great billy whizz struggled watson
1632,1504530221164380170,2757374572,2022-03-17T18:48:52.000Z,"@Alan_Collins13 @twright1989 @EnglandRugby @SixNationsRugby @O2 That's a cunning plan, only Randall will only get ten mins!",jerryheidig,Jerry G,"South West, England",cunning plan randall mins
1633,1504530053002153987,345581420,2022-03-17T18:48:12.000Z,@stevethethread @EnglandRugby @SixNationsRugby @O2 Absolutely agree Steve.Randall &amp; Dombrandt need to start in big games like this.,WokingQuin,Paul Edwards,"Odiham, North Hampshire",absolutely agree steverandall dombrandt need start big games like this
1634,1504530038368182283,728617231,2022-03-17T18:48:08.000Z,"@EnglandRugby @SixNationsRugby @O2 The Six Nations trophy has now been flown to France, engraved with France as the winners and EJ is back in his straight jacket.
Please buy him a one way ticket home to Oz.",JohnCrees,John Crees,Kent,nations trophy flown france engraved france winners ej straight jacket buy way ticket home oz
1635,1504529719995375624,1318475426784776193,2022-03-17T18:46:52.000Z,@EnglandRugby @SixNationsRugby @O2 Anybody else think this will be the order of the day post match….? https://t.co/3CaiwHRAwq,MarkLod88449046,Lodgey,"Northampton, England",anybody think order day post match
1637,1504528710606671877,1477718088334385159,2022-03-17T18:42:52.000Z,"@EnglandRugby @SixNationsRugby @O2 Having watched every game Furbank has played this season we really can’t understand the hate he gets from other fans. 

He’s a genuine threat from full back, safe under the high ball and a solid last defender. 

Steward has played on the wing this season for Tigers too!",nrfc_saints,Saints Supporters Club 😇🏉🏆,Franklin’s Gardens,watched game furbank played season understand hate gets fans genuine threat back safe high ball solid defender steward played wing season tigers too
1638,1504528627400126475,243381716,2022-03-17T18:42:32.000Z,@EnglandRugby @SixNationsRugby @O2 The main reason I now want England to win is to shut up all the ill informed idiots replying to this post 🤣,charlierhodes18,Charlie Rhodes,"Hebden Bridge, England",main reason want england win shut ill informed idiots replying post
1639,1504528590641287173,223940377,2022-03-17T18:42:23.000Z,"@WokingQuin @EnglandRugby @SixNationsRugby @O2 Yes, I hope we are proved wrong, but seems a very very odd team to me.  Surely he can't be thinking of taking Young's to the world cup?  So why play him now, and Steward has been great at FB.",stevethethread,Steve Solomon,"South East, England",yes hope proved wrong odd team me surely thinking taking youngs world cup play now steward great fb
1640,1504528439180771329,2757374572,2022-03-17T18:41:47.000Z,"@EnglandRugby @SixNationsRugby @O2 It,s a slow plodding hopeful game tactic then,Youngs to break record for amount of time he boots the ball away.",jerryheidig,Jerry G,"South West, England",its slow plodding hopeful game tactic thenyoungs break record time boots ball away
1641,1504528242165825546,1349836908810153989,2022-03-17T18:41:00.000Z,@Nellybums @Gavlar321 @EnglandRugby @SixNationsRugby @O2 Well he is but ok bud x,Georgeeeee04,.,"England, United Kingdom",ok bud x
1642,1504528160871915529,1457681058200268802,2022-03-17T18:40:40.000Z,@EnglandRugby @SixNationsRugby @O2 Jones out.. the rugby has been absolute rubbish for 2 whole years.. the back are non existent  these days.. malins brilliant  for sarries.. he hasn't touched it for 6 weeks.. why?? Jones 😡😡,Stevekingspurs1,Stevekingspurs1,London enfield ,jones out rugby absolute rubbish years non existent days malins brilliant sarries touched weeks why jones
1643,1504527989207355394,1407233626652151810,2022-03-17T18:40:00.000Z,"@Chameleon_Fit @Stevros3 @EnglandRugby @SixNationsRugby @O2 Ultimately, with Eddie, it’s just a number on a player’s back. He may still play quite a lot of the game in his traditional position.",Chris61172903,Chris Haywood,"East Midlands, England",ultimately eddie number players back play lot game traditional position
1644,1504527726497222658,1415765325828739084,2022-03-17T18:38:57.000Z,"@msieurjones @EnglandRugby @SixNationsRugby @O2 Don’t worry, if a second row gets injured he’ll get his chance in the pack 😂",Craig_JB007,Craig,"Gloucester, England",worry second row gets injured chance pack
1645,1504527465590497282,1415765325828739084,2022-03-17T18:37:55.000Z,"@spike071 @D_P_DD @EnglandRugby @SixNationsRugby @O2 Er yeh, pick one of the two best locks we have put of position again at 6 rather than having a ball carrying 6. Jones is headshot.",Craig_JB007,Craig,"Gloucester, England",er yeh pick best locks position ball carrying jones headshot
